snapshot_date,days,ranking_name,rank_no,stock_id,score,total_score,close,updated_at
2026-07-06,20,chip_score,27,6831,80.66,50.56,859.0,2026-07-06T17:51:22
2026-07-06,20,chip_score,28,5512,67.69,43.91,8.18,2026-07-06T17:51:22
2026-07-06,20,chip_score,29,2030,60.42,52.24,19.2,2026-07-06T17:51:22
2026-07-06,20,chip_score,30,2845,66.74,51.63,13.3,2026-07-06T17:51:22
2026-07-06,20,chip_score,31,9905,68.85,52.49,21.35,2026-07-06T17:51:22
2026-07-06,20,chip_score,32,8341,50.2,54.7,77.0,2026-07-06T17:51:22
2026-07-06,20,chip_score,33,1110,41.6,39.2,15.9,2026-07-06T17:51:22
2026-07-06,20,chip_score,34,2610,69.55,51.63,22.45,2026-07-06T17:51:22
2026-07-06,20,chip_score,35,1216,67.03,45.85,77.8,2026-07-06T17:51:22
2026-07-06,20,chip_score,36,6962,50.7,47.19,39.25,2026-07-06T17:51:22
2026-07-06,20,chip_score,37,3546,73.63,67.5,83.5,2026-07-06T17:51:22
2026-07-06,20,chip_score,38,5324,43.14,38.16,12.15,2026-07-06T17:51:22
2026-07-06,20,chip_score,39,3402,86.96,50.51,153.0,2026-07-06T17:51:22
2026-07-06,20,chip_score,40,2707,64.15,46.14,182.0,2026-07-06T17:51:22
2026-07-06,20,chip_score,41,1722,52.66,43.5,48.95,2026-07-06T17:51:22
2026-07-06,20,chip_score,42,4104,40.05,45.13,69.7,2026-07-06T17:51:22
2026-07-06,20,chip_score,43,1713,53.49,48.21,49.5,2026-07-06T17:51:22
2026-07-06,20,chip_score,44,2105,37.8,42.34,32.55,2026-07-06T17:51:22
2026-07-06,20,chip_score,45,9911,58.67,45.5,84.5,2026-07-06T17:51:22
2026-07-06,20,chip_score,46,2646,46.64,54.27,21.35,2026-07-06T17:51:22
2026-07-06,20,chip_score,47,1720,55.51,41.24,63.9,2026-07-06T17:51:22
2026-07-06,20,chip_score,48,1439,29.34,36.6,24.2,2026-07-06T17:51:22
2026-07-06,20,chip_score,49,4736,49.27,38.68,125.5,2026-07-06T17:51:22
2026-07-06,20,chip_score,50,4771,80.57,52.43,214.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,1,2303,-2.75,-21.25,166.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,2,2002,-26.11,-5.32,19.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,3,2887,96.52,59.35,34.3,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,4,2618,65.78,42.26,43.55,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,5,1301,15.75,-9.87,60.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,6,1314,54.81,24.48,10.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,7,2834,66.7,47.43,18.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,8,5880,57.96,43.06,24.85,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,9,2610,69.55,51.63,22.45,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,10,2882,10.85,6.69,93.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,11,2449,69.56,39.54,351.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,12,2609,-6.76,-5.21,53.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,13,2867,58.85,38.84,8.74,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,14,1802,22.62,2.54,67.9,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,15,2812,63.88,56.22,20.55,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,16,2801,86.5,65.33,23.5,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,17,2891,29.52,4.79,71.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,18,6005,-0.83,-4.22,38.45,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,19,2006,11.92,12.98,68.6,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,20,1717,68.9,30.97,85.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,21,6176,-27.62,-17.64,92.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,22,2885,44.13,13.77,68.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,23,3036,-2.13,1.38,219.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,24,2401,49.81,37.68,32.7,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,25,2890,98.43,74.5,41.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,26,6213,64.57,41.56,396.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,27,3711,32.6,1.02,679.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,28,2353,-2.71,8.43,32.8,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,29,2897,86.59,71.61,10.55,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,30,1313,74.07,38.58,13.55,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,31,1303,65.99,45.23,185.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,32,8033,71.68,34.48,222.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,33,2515,75.76,53.49,14.25,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,34,1102,-4.95,-23.13,36.55,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,35,3264,66.77,21.38,257.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,36,2637,17.64,18.14,78.4,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,37,1815,34.59,35.5,99.5,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,38,1909,59.0,42.3,10.65,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,39,2103,83.62,42.65,24.2,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,40,2369,43.02,25.86,43.2,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,41,8046,64.96,35.7,1075.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,42,2634,45.32,20.2,60.3,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,43,2301,2.4,-3.95,224.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,44,3374,53.61,24.04,322.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,45,2606,33.28,40.9,62.2,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,46,2388,40.88,41.14,71.2,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,47,6919,-48.91,-22.12,100.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,48,2323,41.44,28.93,11.9,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,49,5347,38.73,25.24,185.0,2026-07-06T17:51:22
2026-07-06,20,foreign_buy,50,1319,-41.59,-12.39,78.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,1,2887,96.52,59.35,34.3,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,2,2890,98.43,74.5,41.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,3,2618,65.78,42.26,43.55,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,4,2801,86.5,65.33,23.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,5,2610,69.55,51.63,22.45,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,6,1303,65.99,45.23,185.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,7,2812,63.88,56.22,20.55,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,8,1717,68.9,30.97,85.4,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,9,6213,64.57,41.56,396.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,10,5347,38.73,25.24,185.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,11,2401,49.81,37.68,32.7,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,12,8150,65.24,24.99,115.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,13,8046,64.96,35.7,1075.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,14,2897,86.59,71.61,10.55,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,15,5483,58.8,16.69,209.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,16,6191,56.98,44.57,107.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,17,1815,34.59,35.5,99.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,18,2634,45.32,20.2,60.3,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,19,2388,40.88,41.14,71.2,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,20,2323,41.44,28.93,11.9,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,21,6257,81.88,30.99,273.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,22,3035,21.27,12.91,211.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,23,6962,50.7,47.19,39.25,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,24,2547,72.35,53.96,11.6,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,25,3715,17.0,33.54,165.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,26,3227,107.67,69.47,235.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,27,6488,76.22,37.11,1335.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,28,2436,74.86,45.46,77.7,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,29,2646,46.64,54.27,21.35,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,30,2501,24.28,28.18,24.75,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,31,9933,31.34,29.94,41.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,32,5425,41.9,2.26,144.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,33,8131,60.41,32.08,82.2,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,34,3596,70.83,62.77,197.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,35,6202,34.2,14.6,69.1,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,36,2316,50.8,20.4,216.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,37,2351,68.69,26.59,228.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,38,6446,88.69,61.15,1445.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,39,1326,41.31,0.05,67.6,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,40,5371,29.85,8.51,102.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,41,1785,79.23,35.83,153.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,42,1810,45.06,6.72,23.7,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,43,4532,44.62,16.36,28.85,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,44,1907,75.48,50.75,28.7,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,45,6491,85.2,49.26,374.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,46,6509,58.0,8.51,57.5,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,47,6409,54.5,41.01,1290.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,48,8996,46.05,28.45,1425.0,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,49,1229,53.19,34.11,43.7,2026-07-06T17:51:22
2026-07-06,20,foreign_trust_same_buy,50,3402,86.96,50.51,153.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,1,8150,65.24,24.99,115.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,2,6257,81.88,30.99,273.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,3,5425,41.9,2.26,144.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,4,2351,68.69,26.59,228.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,5,6446,88.69,61.15,1445.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,6,2481,16.48,-12.42,227.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,7,8096,27.63,0.23,167.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,8,2305,45.17,19.65,42.65,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,9,2243,41.5,21.9,66.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,10,3317,46.52,-4.36,105.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,11,6693,47.6,26.3,276.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,12,7712,26.43,2.79,213.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,13,4923,44.59,14.55,65.7,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,14,3066,75.4,32.68,29.15,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,15,3055,51.04,15.82,160.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,16,5299,55.52,0.34,141.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,17,7610,73.94,39.18,2545.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,18,1617,50.7,9.11,26.7,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,19,6509,58.0,8.51,57.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,20,5302,70.2,39.83,15.45,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,21,2887,96.52,59.35,34.3,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,22,2645,65.96,20.92,238.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,23,3141,55.56,8.7,83.2,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,24,2236,44.81,14.98,184.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,25,3004,103.43,53.97,159.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,26,8033,71.68,34.48,222.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,27,8109,67.52,35.69,154.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,28,2352,83.03,37.36,35.4,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,29,1709,74.76,29.69,24.85,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,30,6129,53.27,18.83,20.85,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,31,2527,48.48,16.17,42.6,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,32,2890,98.43,74.5,41.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,33,2466,47.98,19.4,94.8,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,34,3015,53.84,5.5,74.8,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,35,1314,54.81,24.48,10.4,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,36,6121,35.82,-2.93,467.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,37,4771,80.57,52.43,214.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,38,2880,46.9,26.01,38.25,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,39,2838,61.39,35.28,23.6,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,40,1434,64.14,24.72,18.95,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,41,4306,65.14,47.44,16.45,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,42,2886,61.26,37.12,46.3,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,43,2897,86.59,71.61,10.55,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,44,2801,86.5,65.33,23.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,45,2834,66.7,47.43,18.0,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,46,2892,87.86,58.21,33.05,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,47,1907,75.48,50.75,28.7,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,48,2867,58.85,38.84,8.74,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,49,6023,99.42,75.86,103.5,2026-07-06T17:51:22
2026-07-06,20,high_52w_inst_buy,50,2836,70.26,36.28,12.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,1,2887,96.52,59.35,34.3,2026-07-06T17:51:22
2026-07-06,20,inst_buy,2,2890,98.43,74.5,41.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,3,2892,87.86,58.21,33.05,2026-07-06T17:51:22
2026-07-06,20,inst_buy,4,2618,65.78,42.26,43.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,5,2801,86.5,65.33,23.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,6,2610,69.55,51.63,22.45,2026-07-06T17:51:22
2026-07-06,20,inst_buy,7,1314,54.81,24.48,10.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy,8,2883,29.5,18.22,29.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,9,2834,66.7,47.43,18.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,10,1303,65.99,45.23,185.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,11,5880,57.96,43.06,24.85,2026-07-06T17:51:22
2026-07-06,20,inst_buy,12,2884,44.67,40.4,34.45,2026-07-06T17:51:22
2026-07-06,20,inst_buy,13,2845,66.74,51.63,13.3,2026-07-06T17:51:22
2026-07-06,20,inst_buy,14,1301,15.75,-9.87,60.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy,15,2867,58.85,38.84,8.74,2026-07-06T17:51:22
2026-07-06,20,inst_buy,16,1802,22.62,2.54,67.9,2026-07-06T17:51:22
2026-07-06,20,inst_buy,17,2812,63.88,56.22,20.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,18,1402,34.39,25.93,29.1,2026-07-06T17:51:22
2026-07-06,20,inst_buy,19,2449,69.56,39.54,351.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,20,2886,61.26,37.12,46.3,2026-07-06T17:51:22
2026-07-06,20,inst_buy,21,2408,58.16,40.09,420.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,22,1216,67.03,45.85,77.8,2026-07-06T17:51:22
2026-07-06,20,inst_buy,23,2377,47.76,28.91,142.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,24,2880,46.9,26.01,38.25,2026-07-06T17:51:22
2026-07-06,20,inst_buy,25,1717,68.9,30.97,85.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy,26,6213,64.57,41.56,396.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,27,2542,66.02,64.72,45.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,28,5347,38.73,25.24,185.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,29,2382,51.62,45.96,378.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,30,2882,10.85,6.69,93.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy,31,3045,51.52,42.39,117.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,32,2352,83.03,37.36,35.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy,33,2401,49.81,37.68,32.7,2026-07-06T17:51:22
2026-07-06,20,inst_buy,34,8150,65.24,24.99,115.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,35,8046,64.96,35.7,1075.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,36,2105,37.8,42.34,32.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,37,2897,86.59,71.61,10.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,38,5483,58.8,16.69,209.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,39,2881,20.21,12.12,121.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,40,1313,74.07,38.58,13.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy,41,6191,56.98,44.57,107.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,42,8033,71.68,34.48,222.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,43,2515,75.76,53.49,14.25,2026-07-06T17:51:22
2026-07-06,20,inst_buy,44,1815,34.59,35.5,99.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy,45,1909,59.0,42.3,10.65,2026-07-06T17:51:22
2026-07-06,20,inst_buy,46,6182,42.65,6.72,156.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy,47,2103,83.62,42.65,24.2,2026-07-06T17:51:22
2026-07-06,20,inst_buy,48,2369,43.02,25.86,43.2,2026-07-06T17:51:22
2026-07-06,20,inst_buy,49,2634,45.32,20.2,60.3,2026-07-06T17:51:22
2026-07-06,20,inst_buy,50,1210,40.25,19.67,58.8,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,1,8047,1.58,17.75,44.7,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,2,5324,43.14,38.16,12.15,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,3,2006,11.92,12.98,68.6,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,4,6491,85.2,49.26,374.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,5,4130,60.64,44.74,28.35,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,6,2707,64.15,46.14,182.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,7,1439,29.34,36.6,24.2,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,8,5880,57.96,43.06,24.85,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,9,1227,56.2,41.22,30.65,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,10,6414,25.55,28.58,384.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,11,4736,49.27,38.68,125.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,12,2748,43.64,52.96,40.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,13,1734,68.99,42.6,33.8,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,14,1722,52.66,43.5,48.95,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,15,4506,56.45,38.25,122.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,16,8927,70.71,63.55,22.05,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,17,1702,40.45,29.44,33.85,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,18,3052,31.59,24.77,11.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,19,2637,17.64,18.14,78.4,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,20,7610,73.94,39.18,2545.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,21,2897,86.59,71.61,10.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,22,2062,56.65,56.39,19.35,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,23,3533,8.82,-5.96,2125.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,24,2812,63.88,56.22,20.55,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,25,4766,64.88,56.73,368.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,26,1909,59.0,42.3,10.65,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,27,6277,51.89,56.98,70.6,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,28,4771,80.57,52.43,214.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,29,2867,58.85,38.84,8.74,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,30,6994,34.14,49.87,46.05,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,31,4114,72.52,42.72,32.65,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,32,4536,67.15,32.39,175.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,33,5536,46.06,26.75,1435.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,34,4306,65.14,47.44,16.45,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,35,5460,58.07,40.22,19.3,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,36,9911,58.67,45.5,84.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,37,4127,89.96,44.75,76.7,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,38,3402,86.96,50.51,153.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,39,1477,12.11,13.98,230.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,40,1604,60.88,44.97,23.8,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,41,2834,66.7,47.43,18.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,42,3413,54.24,38.04,325.5,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,43,5278,55.08,55.19,25.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,44,1720,55.51,41.24,63.9,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,45,8942,36.22,29.83,41.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,46,2228,36.05,47.55,87.8,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,47,6657,14.7,33.3,36.75,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,48,2107,52.18,36.13,25.85,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,49,8467,33.45,40.23,114.0,2026-07-06T17:51:22
2026-07-06,20,inst_buy_volume,50,6023,99.42,75.86,103.5,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,1,2002,-26.11,-5.32,19.0,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,2,2887,96.52,59.35,34.3,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,3,2618,65.78,42.26,43.55,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,4,2834,66.7,47.43,18.0,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,5,2449,69.56,39.54,351.0,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,6,1802,22.62,2.54,67.9,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,7,2812,63.88,56.22,20.55,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,8,2801,86.5,65.33,23.5,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,9,2891,29.52,4.79,71.4,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,10,6005,-0.83,-4.22,38.45,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,11,2006,11.92,12.98,68.6,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,12,1717,68.9,30.97,85.4,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,13,2885,44.13,13.77,68.4,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,14,2401,49.81,37.68,32.7,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,15,2890,98.43,74.5,41.0,2026-07-06T17:51:22
2026-07-06,20,margin_down_foreign_buy,16,6213,64.57,41.56,396.0,2026-07-06T17:51:22
