latest_date,stock_id,name,market,close,1d_avg_price,close_vs_avg_pct,1d_volume_lot,1d_foreign_net_lot,1d_trust_net_lot,1d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,chip_score
2026-04-17,7590,怡和國際,ESB,24.95,23.67,5.41,3982.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7595,世基生醫,ESB,10.2,10.11,0.89,45.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7607,通用幹細胞*,ESB,15.35,15.35,-0.0,36.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7669,碩正科技,ESB,904.0,876.25,3.17,120.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7689,大鵬科CLMX,ESB,252.0,235.2,7.14,249.48,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7702,前端風電,ESB,22.0,20.7,6.28,133.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7706,宏碁創達,ESB,41.4,41.4,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7707,益芯科,ESB,134.0,134.53,-0.39,220.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7710,東擎科技,ESB,248.0,249.3199,-0.53,5.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7715,裕山,TPEX,29.0,29.0881,-0.3,11.57,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7716,昱臺國際,TPEX,,25.1667,,0.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7719,碳基,ESB,40.65,39.49,2.94,1156.97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7724,諾亞克,ESB,23.65,23.6,0.21,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7725,列特博,ESB,0.0,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0
2026-04-17,7726,暄達,ESB,35.7,34.0198,4.94,2.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7729,仲恩生醫,ESB,85.4,83.81,1.9,303.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7731,火星生技*,ESB,6.14,6.0,2.33,12656.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7737,凱鈿,ESB,43.7,43.0,1.63,9.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7742,天弘化,ESB,249.5,238.69,4.53,2379.36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7743,金利食安,TPEX,20.25,20.2145,0.18,12.51,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7745,紅陽,ESB,23.15,20.78,11.41,149.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7748,鑫囍創業,ESB,27.0,26.95,0.19,18.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7752,世紀樺欣,ESB,46.3,45.51,1.74,127.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7753,星亞,TPEX,39.55,39.5052,0.11,29.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7754,安基生技,ESB,61.1,60.55,0.91,184.61,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7756,多那之,ESB,43.0,42.8779,0.28,0.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7758,睿騰能源,ESB,47.2,47.1599,0.09,4.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7759,視航生醫,ESB,37.85,36.99,2.32,62.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7760,享溫馨,ESB,35.45,36.02,-1.58,263.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7761,三大未來,ESB,38.15,38.06,0.24,588.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7762,吉晟生,ESB,49.25,48.84,0.84,38.45,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7763,崇舜,ESB,241.0,236.02,2.11,849.69,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7764,聖州,ESB,14.9,14.96,-0.4,227.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7767,仁大資訊,TPEX,44.65,44.4756,0.39,10.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7768,頌勝科技,ESB,442.5,444.52,-0.45,197.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7771,綠基,ESB,62.1,62.94,-1.33,157.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7772,耀穎,ESB,161.5,154.25,4.7,1380.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7773,富禾生醫,ESB,27.6,23.11,19.43,119.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7776,奧孟亞,ESB,26.7,27.08,-1.4,66.97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7779,鍇睿國際,ESB,15.25,15.6,-2.24,19.03,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7781,昕力資*,ESB,30.3,30.56,-0.85,8062.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7783,佳運,ESB,111.0,111.91,-0.81,181.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7785,北祥科服,ESB,39.95,39.71,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7789,開展,ESB,34.6,33.04,4.72,24.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7790,思必瑞特,ESB,53.7,52.81,1.69,11.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7794,宏碁智新,ESB,47.5,47.71,-0.44,18.43,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7796,擷發科,ESB,107.0,106.31,0.65,79.11,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7797,Q Burger,ESB,56.0,56.08,-0.14,22.49,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7798,將捷,ESB,15.6,15.49,0.71,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7801,華芸科技,ESB,126.5,123.38,2.53,273.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7803,雲象科技,ESB,30.45,30.03,1.4,136.34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7806,精華生醫,ESB,78.0,75.5399,3.26,9.03,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7808,訊聯智藥,ESB,47.25,46.35,1.94,6.48,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7812,稜研科技*,ESB,82.3,82.93,-0.76,478.44,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7813,宇辰系統,ESB,156.5,154.88,1.05,322.72,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7814,海昌生技,ESB,39.6,40.28,-1.69,68.03,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7815,新特,ESB,521.0,518.46,0.49,548.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7816,來穎,ESB,76.1,75.02,1.44,675.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7818,溢泰實業,ESB,123.5,121.34,1.78,270.54,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7819,精誠金融,ESB,68.7,68.89,-0.28,12.39,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7820,立盈,ESB,182.5,181.88,0.34,122.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7821,神數,ESB,65.1,65.86,-1.15,109.57,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7823,奧義賽博-KY創,TWSE,79.6,79.7177,-0.15,12.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7824,智寶,ESB,44.8,44.67,0.29,13.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7825,和亞智慧,ESB,172.5,170.55,1.14,486.47,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7826,極風雲創,ESB,41.0,39.22,4.54,20.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7827,漢康-KY,ESB,143.0,141.51,1.05,978.29,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7828,創新服務,ESB,1430.0,1406.61,1.66,686.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7829,思捷優達-KY,ESB,46.0,45.49,1.12,155.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7831,捷博,ESB,0.0,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0
2026-04-17,7832,智新生技*,ESB,13.3,13.28,0.15,223.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7833,綠岩能源,ESB,29.95,29.14,2.78,39.51,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7834,來毅數位,ESB,22.6,22.2,1.8,70.41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7836,智生活,ESB,59.7,59.56,0.24,111.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7837,啟新生,ESB,0.0,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0
2026-04-17,7839,達人網,ESB,62.0,62.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7840,祥圃,ESB,36.0,36.4997,-1.37,1.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7841,經貿聯網,ESB,31.9,32.34,-1.36,46.91,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7842,天能綠電,ESB,152.5,152.72,-0.14,94.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7843,英柏得,ESB,107.5,107.8,-0.28,461.97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7846,德揚,ESB,90.7,89.47,1.37,91.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7847,豊漁,ESB,25.1,24.52,2.37,19.13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7848,騏億鑫,ESB,450.0,444.24,1.3,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7849,旭誼,ESB,147.0,144.21,1.93,15.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7850,寶泰生醫,ESB,26.7,24.4,9.43,287.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7851,慧康生技*-KY,ESB,36.3,36.6,-0.82,466.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7853,政美應用,ESB,456.5,429.07,6.39,2668.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7854,佐茂,ESB,69.8,69.02,1.13,99.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7855,和運租車,ESB,107.0,106.53,0.44,29.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7856,漢測,ESB,3420.0,3312.16,3.26,278.69,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7857,合水先進,ESB,48.0,48.19,-0.39,7.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7858,芝普,ESB,328.0,309.51,5.97,800.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7860,得生製藥,ESB,64.9,64.9333,-0.05,0.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7861,貝爾威勒,ESB,905.0,893.77,1.26,179.91,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7862,聚泰,ESB,42.15,42.1471,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7863,中科物流,ESB,47.6,48.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7865,金聯成,ESB,48.75,48.33,0.87,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7866,丹立,ESB,188.0,189.51,-0.8,771.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7867,特力屋,ESB,53.0,52.2,1.53,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7868,聖育,ESB,93.8,96.65,-2.95,562.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7869,宏于電機,ESB,435.5,436.28,-0.18,28.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7870,聯剛科技,ESB,181.0,182.39,-0.76,10.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7871,安立璽榮-KY,ESB,71.6,71.07,0.75,765.31,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7872,登豐,ESB,86.2,83.5,3.23,186.41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7875,安圖斯,ESB,148.0,150.0,-1.33,29.84,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7876,鼎晉生技,ESB,38.25,38.0,0.66,106.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7877,海利普,ESB,43.0,41.79,2.9,78.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7878,藥祇,ESB,297.5,298.61,-0.37,251.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7879,益材科技,ESB,119.5,112.87,5.87,506.71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7880,聖凰,ESB,209.0,207.33,0.81,219.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7881,科明,ESB,99.0,98.67,0.33,10.23,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7882,倍利創投,ESB,23.05,22.48,2.54,262.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7883,饗賓,ESB,276.0,264.4,4.39,87.53,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7885,宏羚,ESB,25.1,23.98,4.67,29.68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7886,科建,ESB,247.5,232.0,6.68,854.39,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7887,宇川精材,ESB,303.0,284.18,6.62,6850.43,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7888,麗寶新藥,ESB,43.15,43.0,0.35,30.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7889,騰勢,ESB,95.4,95.72,-0.33,11.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7890,明曜科技,ESB,119.5,121.49,-1.64,162.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7891,博研醫藥,ESB,27.05,27.59,-1.96,18.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7892,元鈦科,ESB,1205.0,1184.45,1.73,689.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7893,睿信,ESB,228.5,223.87,2.07,172.39,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7895,元進莊,ESB,71.5,70.98,0.73,18.36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7896,喬越,ESB,373.5,361.53,3.31,75.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7897,禾迅綠電,ESB,43.0,42.48,1.22,24.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7899,景美,ESB,620.0,617.66,0.38,821.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7901,大大寬頻,ESB,78.3,78.3001,-0.0,1.14,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7902,宇越生醫*,ESB,45.15,45.42,-0.59,480.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7904,任開數位,ESB,25.85,25.8496,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,7909,鈺祥,ESB,945.0,928.7,1.76,491.39,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8058,耐特,ESB,141.5,140.11,0.99,1890.74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8067,志旭,TPEX,13.0,12.9763,0.18,4.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8077,洛碁,TPEX,41.6,41.5994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8093,保銳,TPEX,20.0,19.6894,1.58,45.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8098,慶康科技,ESB,447.0,435.87,2.55,216.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8101,華冠,TWSE,14.25,13.7411,3.7,2.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8119,公信,ESB,12.9,12.6,2.38,2047.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8291,尚茂,TPEX,,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0
2026-04-17,8298,威睿,ESB,57.0,58.99,-3.37,339.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8329,台視,ESB,10.6,10.45,1.44,194.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8345,超秦,ESB,0.0,,,0.0,0.0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0
2026-04-17,8359,錢櫃,ESB,70.1,69.52,0.83,32.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8401,白紗科,TPEX,24.85,24.8494,0.0,16.14,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8409,商之器,TPEX,20.8,20.6173,0.89,38.65,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8410,森田,TPEX,37.1,37.0109,0.24,28.27,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8416,實威,TPEX,169.5,169.4706,0.02,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8423,保綠-KY,TPEX,18.3,18.3038,-0.02,19.75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8424,惠普,TPEX,74.7,74.5572,0.19,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8432,東生華,TPEX,50.8,50.9388,-0.27,51.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8450,霹靂,TPEX,17.45,17.372,0.45,24.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8455,大拓-KY,TPEX,20.7,20.9022,-0.97,5.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8458,影一,ESB,15.55,14.59,6.58,75.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8477,創業家,TPEX,13.25,13.3237,-0.55,44.12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8906,花王,TPEX,28.55,28.5753,-0.09,32.79,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8921,沈氏,TPEX,17.0,17.4708,-2.69,8.06,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8923,時報,TPEX,19.85,19.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8929,富堡,TPEX,15.55,15.5079,0.27,42.78,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8941,關中,TPEX,45.05,45.3369,-0.63,16.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,8999,台灣積層,ESB,39.05,38.41,1.67,12.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,9110,越南控-DR,TWSE,3.1,3.0342,2.17,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,9928,中視,TWSE,17.7,17.7727,-0.41,57.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,9957,燁聯,ESB,6.01,6.0,0.17,998.88,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
2026-04-17,6442,光聖,TWSE,2155.0,2170.6955,-0.72,4883.69,-25.52,7.0,-18.52,-0.52,0.14,0,1,1,0,-25.52,7.0,-0.49
2026-04-17,5880,合庫金,TWSE,23.9,23.7533,0.62,14469.61,124.34,-141.56,-17.22,0.86,-0.98,1,0,0,1,124.34,-141.56,-1.32
2026-04-17,5701,劍湖山,TPEX,3.48,3.5077,-0.79,113.98,-0.0,0.0,-0.0,-0.0,0.0,0,1,0,0,-0.0,0.0,-2.0
2026-04-17,2231,為升,TWSE,126.5,127.0016,-0.39,2921.18,-1.94,0.0,-1.94,-0.07,0.0,0,1,0,0,-1.94,0.0,-2.19
2026-04-17,6901,鑽石投資,TWSE,14.5,14.5221,-0.15,823.57,-0.78,0.0,-0.78,-0.1,0.0,0,1,0,0,-0.78,0.0,-2.27
2026-04-17,6909,創控,TWSE,64.9,61.498,5.53,7113.39,-6.99,0.0,-6.99,-0.1,0.0,0,1,0,0,-6.99,0.0,-2.28
2026-04-17,6141,柏承,TWSE,31.2,31.2,0.0,6708.82,-8.0,0.0,-8.0,-0.12,0.0,0,1,0,0,-8.0,0.0,-2.33
2026-04-17,3373,熱映,TPEX,17.05,17.066,-0.09,76.73,-0.09,0.0,-0.09,-0.12,0.0,0,1,0,0,-0.09,0.0,-2.34
2026-04-17,2444,兆勁,TWSE,13.9,13.7839,0.84,2552.45,-3.75,0.0,-3.75,-0.15,0.0,0,1,0,0,-3.75,0.0,-2.41
2026-04-17,8043,蜜望實,TPEX,96.6,97.9842,-1.41,29299.25,-54.0,0.0,-54.0,-0.18,0.0,0,1,0,0,-54.0,0.0,-2.52
2026-04-17,3518,柏騰,TWSE,27.05,26.7873,0.98,4220.7,-8.78,0.0,-8.78,-0.21,0.0,0,1,0,0,-8.78,0.0,-2.58
2026-04-17,4105,東洋,TPEX,74.6,74.4372,0.22,406.73,-1.0,0.0,-1.0,-0.25,0.0,0,1,0,0,-1.0,0.0,-2.69
2026-04-17,7402,邑錡,TPEX,125.5,126.8028,-1.03,1129.13,-3.0,0.0,-3.0,-0.27,0.0,0,1,0,0,-3.0,0.0,-2.74
2026-04-17,2363,矽統,TWSE,54.4,54.2609,0.26,39441.0,-109.58,0.0,-109.58,-0.28,0.0,0,1,0,0,-109.58,0.0,-2.78
2026-04-17,4173,久裕,TPEX,19.65,19.6546,-0.02,358.56,-1.0,0.0,-1.0,-0.28,0.0,0,1,0,0,-1.0,0.0,-2.78
2026-04-17,1460,宏遠,TWSE,6.91,6.9073,0.04,965.43,-3.57,0.0,-3.57,-0.37,0.0,0,1,0,0,-3.57,0.0,-3.04
2026-04-17,2072,世紀風電,TWSE,181.0,181.8268,-0.45,522.53,-99.0,50.0,-49.0,-18.95,9.57,0,1,1,0,-99.0,50.0,-3.08
2026-04-17,5533,皇鼎,TWSE,14.65,14.557,0.64,326.35,-1.29,0.0,-1.29,-0.4,0.0,0,1,0,0,-1.29,0.0,-3.11
