latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-17,2373,震旦行,TWSE,20,58.1,56.6962,2.48,815.06,135.9,103.84,239.75,16.67,12.74,4,0,0,0,24.17,0.0,元大-復北,61.0,56.42,永豐金-天母,-21.0,57.48,17.69,71.0,88.69
2026-04-17,1707,葡萄王,TWSE,20,118.5,119.42,-0.77,2795.57,501.18,253.0,754.18,17.93,9.05,16,0,0,0,0.34,0.0,摩根大通,265.0,119.27,群益金鼎,-239.0,118.13,17.1,70.63,87.73
2026-04-17,2501,國建,TWSE,20,24.45,23.6474,3.39,58111.07,18888.56,-115.98,18772.58,32.5,-0.2,9,0,11,0,90.76,20.0,美商高盛,9052.0,23.7,康和,-1449.0,23.4,27.45,54.0,81.45
2026-04-17,2820,華票,TWSE,20,17.2,16.9096,1.72,17398.21,2979.72,255.0,3234.72,17.13,1.47,12,0,11,0,130.68,28.0,凱基-台北,1259.0,16.91,康和,-1676.0,16.82,13.87,64.16,78.03
2026-04-17,2867,三商壽,TWSE,20,7.87,7.7199,1.94,190177.14,52383.2,34.08,52417.29,27.54,0.02,5,0,0,0,1264.44,0.0,港商野村,31805.0,7.83,台灣摩根士丹利,-5085.0,7.72,28.73,48.04,76.77
2026-04-17,6464,台數科,TWSE,20,76.3,76.4132,-0.15,472.38,69.65,0.0,69.65,14.75,0.0,8,0,0,0,13.65,0.0,富邦-南屯,126.0,76.14,永豐金-南投,-53.0,76.38,28.39,47.8,76.19
2026-04-17,4506,崇友,TPEX,20,120.5,118.3306,1.83,980.0,320.72,0.0,320.72,32.73,0.0,7,0,0,0,2.0,0.0,元大,163.0,118.45,群益金鼎-忠孝,-52.0,116.51,27.31,48.0,75.31
2026-04-17,1463,強盛新,TWSE,20,18.0,17.8618,0.77,1583.74,785.2,0.0,785.2,49.58,0.0,8,0,0,0,11.43,0.0,兆豐-忠孝,873.0,17.88,富邦-南京,-234.0,17.91,26.61,48.0,74.61
2026-04-17,6491,晶碩,TWSE,20,293.5,285.496,2.8,7812.22,1553.29,27.77,1581.07,19.88,0.36,5,0,0,0,217.39,0.0,富邦-中壢,1197.0,283.69,元大,-455.0,283.21,25.47,48.89,74.36
2026-04-17,1413,宏洲,TWSE,20,9.85,9.751,1.01,408.66,39.5,0.0,39.5,9.66,0.0,8,0,0,0,12.5,0.0,統一-員林,87.0,9.73,新光,-31.0,9.79,30.21,43.06,73.27
2026-04-17,6023,元大期,TPEX,20,99.5,96.5043,3.1,5411.0,1321.07,231.0,1552.07,24.41,4.27,0,1,11,0,-1.0,4.0,台灣摩根士丹利,514.0,96.63,兆豐-復興,-191.0,97.28,19.63,53.17,72.8
