latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-05-15,1781,合世,TPEX,20,10.4,10.9386,-4.92,879.0,40.0,43.95,55.8,0.91,1.27,3.24,正常,-21.0,0.0,-21.0,-2.39,0.0,0,5,0,0,-14.0,0.0,兆豐-小港,131.0,10.91,台新-台北,-63.0,10.74,18.3,-16.69,0,0,0.0,-22.44,已取得,0.0,-22.44,0.0,0.0,0.0,0.0,0.0,-5.75,-22.44,2026-04,-19.34,-3.23,-17.83,,,,營收 2026-04，月增 -19.34%，年增 -3.23%，累計年增 -17.83%,營收 2026-04，月增 -19.34%，年增 -3.23%，累計年增 -17.83%,-22.44
2026-05-15,1586,和勤,TPEX,20,22.0,22.1127,-0.51,6672.0,367.0,333.6,329.4,1.1,0.99,1.0,正常,54.21,0.0,54.21,0.81,0.0,0,1,0,0,-15.84,0.0,康和-高雄,670.0,22.28,凱基-高美館,-510.0,21.62,18.23,6.28,654,0,-6.4,0.42,已取得,33.27,33.69,1.22,12.05,14.0,0.0,6.0,0.54,0.42,2026-04,12.02,-4.54,-0.55,0.81,10.04,-1.26,外資主導買超；前大買超分點約占成交 10.04%；收盤距區間均價 -0.51%；收盤距分點均價 -1.26%；營收 2026-04，月增 12.02%，年增 -4.54%，累計年增 -0.55%,外資買超；融資增加；營收 2026-04，月增 12.02%，年增 -4.54%，累計年增 -0.55%,0.42
2026-05-15,1474,弘裕,TWSE,20,9.95,10.102,-1.5,1984.81,122.12,99.24,81.91,1.23,0.83,-0.03,正常,-39.46,0.0,-39.46,-1.99,0.0,0,4,0,0,-60.0,0.0,凱基-敦北,194.0,10.03,犇亞-網路,-141.0,10.0,18.18,-13.57,-32,0,1.61,-16.13,已取得,0.0,-16.13,0.0,0.0,0.0,0.0,0.0,-4.17,-16.13,2026-04,-16.74,-6.0,-6.77,,,,營收 2026-04，月增 -16.74%，年增 -6.0%，累計年增 -6.77%,融資下降；營收 2026-04，月增 -16.74%，年增 -6.0%，累計年增 -6.77%,-16.13
2026-05-15,8421,旭源,TPEX,20,13.55,13.6119,-0.45,1099.0,36.0,54.95,45.0,0.66,0.82,-7.04,正常,-9.15,0.0,-9.15,-0.83,0.0,0,4,0,0,-5.0,0.0,華南永昌-台南,113.0,13.58,台新-新興,-92.0,13.59,18.15,-10.33,37,0,-2.69,-4.92,已取得,0.0,-4.92,0.0,0.0,0.0,0.0,0.0,8.1,-4.92,2026-04,11.45,29.28,9.07,,,,營收 2026-04，月增 11.45%，年增 29.28%，累計年增 9.07%,融資增加；營收 2026-04，月增 11.45%，年增 29.28%，累計年增 9.07%,-4.92
2026-05-15,2301,光寶科,TWSE,20,204.5,192.309,6.34,909463.75,41395.45,45473.19,53011.35,0.91,1.17,1.58,正常,159909.36,-31019.88,128889.48,17.58,-3.41,0,1,0,1,-1187.66,-3775.84,台灣摩根士丹利,51516.0,196.37,第一金,-12401.0,175.98,18.12,18.31,1273,317,-0.09,26.09,已取得,42.06,68.15,21.26,6.8,8.0,0.0,6.0,7.87,26.09,2026-04,1.28,24.51,20.63,14.17,5.66,4.14,外資主導買超；前大買超分點約占成交 5.66%；收盤距區間均價 6.34%；收盤距分點均價 4.14%；營收 2026-04，月增 1.28%，年增 24.51%，累計年增 20.63%,外資買超；融資增加；營收 2026-04，月增 1.28%，年增 24.51%，累計年增 20.63%,26.09
2026-05-15,1225,福懋油,TWSE,20,29.25,31.8558,-8.18,8118.48,327.44,405.92,510.29,0.81,1.26,1.79,正常,-263.32,0.0,-263.32,-3.24,0.0,0,2,0,0,-145.0,0.0,統一-敦南,3404.0,31.84,台灣企銀-北高雄,-1975.0,31.5,18.0,-13.08,2485,0,-6.4,-16.94,已取得,0.0,-16.94,0.0,0.0,0.0,0.0,0.0,2.54,-16.94,2026-04,2.92,8.99,3.59,,,,營收 2026-04，月增 2.92%，年增 8.99%，累計年增 3.59%,融資增加；營收 2026-04，月增 2.92%，年增 8.99%，累計年增 3.59%,-16.94
2026-05-15,2024,志聯,TWSE,20,13.1,14.0063,-6.47,470.57,33.3,23.53,34.63,1.42,1.47,15.53,放量,46.7,0.0,46.7,9.92,0.0,0,4,0,0,-1.0,0.0,宏遠-館前,112.0,13.97,台新-烏日,-109.0,13.97,18.0,22.79,8,0,-1.36,20.15,已取得,44.89,65.04,14.89,24.0,0.0,0.0,6.0,-1.28,20.15,2026-04,-4.4,0.86,-5.66,9.92,23.8,-6.23,外資主導買超；前大買超分點約占成交 23.8%；收盤距區間均價 -6.47%；收盤距分點均價 -6.23%；營收 2026-04，月增 -4.4%，年增 0.86%，累計年增 -5.66%,外資買超；融資增加；放量；營收 2026-04，月增 -4.4%，年增 0.86%，累計年增 -5.66%,20.15
2026-05-15,2321,東訊,TWSE,20,12.6,13.1212,-3.97,259.4,5.8,12.97,8.92,0.45,0.69,-11.63,量縮,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,凱基-板橋,74.0,13.6,元大-大甲,-134.0,13.49,18.0,0.0,0,0,0.0,0.13,已取得,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2026-04,-12.97,8.55,0.95,,,,營收 2026-04，月增 -12.97%，年增 8.55%，累計年增 0.95%,營收 2026-04，月增 -12.97%，年增 8.55%，累計年增 0.95%,0.13
2026-05-15,2926,誠品生活,TPEX,20,35.95,36.7751,-2.24,537.0,16.0,26.85,19.2,0.6,0.72,-9.41,量縮,-36.0,0.0,-36.0,-6.7,0.0,0,0,0,0,0.0,0.0,元大-竹北,229.0,37.08,華南永昌-世貿,-111.0,37.45,18.0,-18.77,1,0,-0.15,-15.66,已取得,0.0,-15.66,0.0,0.0,0.0,0.0,0.0,3.26,-15.66,2026-04,-0.61,12.78,6.46,,,,營收 2026-04，月增 -0.61%，年增 12.78%，累計年增 6.46%,融資增加；營收 2026-04，月增 -0.61%，年增 12.78%，累計年增 6.46%,-15.66
2026-05-15,8171,天宇,TPEX,20,22.9,23.4835,-2.48,4433.0,171.0,221.65,321.0,0.77,1.45,4.43,放量,-129.96,0.0,-129.96,-2.93,0.0,0,3,0,0,-42.0,0.0,國票-中和,403.0,23.57,康和-延平,-267.0,24.03,17.9,-14.21,217,0,-3.92,5.87,已取得,0.0,5.87,0.0,0.0,0.0,0.0,0.0,24,5.87,2026-04,95.78,269.89,55.37,,,,營收 2026-04，月增 95.78%，年增 269.89%，累計年增 55.37%,融資增加；放量；營收 2026-04，月增 95.78%，年增 269.89%，累計年增 55.37%,5.87
2026-05-15,9960,邁達康,TPEX,20,34.7,33.628,3.19,7880.0,171.0,394.0,146.8,0.43,0.37,-12.0,量縮,-55.66,0.0,-55.66,-0.71,0.0,0,2,0,0,-15.0,0.0,永豐金-台南,544.0,34.99,台新-新興,-394.0,32.95,17.78,-5.98,-165,119,3.0,8.4,已取得,0.0,8.4,0.0,0.0,0.0,0.0,0.0,11.38,8.4,2026-04,3.74,49.32,12.85,,,,營收 2026-04，月增 3.74%，年增 49.32%，累計年增 12.85%,融資下降；營收 2026-04，月增 3.74%，年增 49.32%，累計年增 12.85%,8.4
2026-05-15,1454,台富,TWSE,20,12.9,13.8636,-6.95,2698.47,39.36,134.92,72.29,0.29,0.54,-12.0,量縮,-40.44,0.0,-40.44,-1.5,0.0,1,0,0,0,1.0,0.0,富邦-陽明,426.0,14.32,土銀-士林,-280.0,14.48,17.76,-2.2,393,0,-6.4,-15.03,已取得,0.0,-15.03,0.0,0.0,0.0,0.0,0.0,-6.43,-15.03,2026-04,11.76,-20.89,-25.5,,,,營收 2026-04，月增 11.76%，年增 -20.89%，累計年增 -25.5%,融資增加；營收 2026-04，月增 11.76%，年增 -20.89%，累計年增 -25.5%,-15.03
2026-05-15,1535,中宇,TWSE,20,49.25,50.666,-2.79,1507.66,77.9,75.38,97.5,1.03,1.29,5.09,正常,-105.49,0.0,-105.49,-7.0,0.0,0,7,0,0,-31.0,0.0,兆豐,118.0,50.76,摩根大通,-55.0,50.68,17.57,-29.59,2,0,-0.11,-39.66,已取得,0.0,-39.66,0.0,0.0,0.0,0.0,0.0,-9.96,-39.66,2026-04,-24.46,-26.07,-14.59,,,,營收 2026-04，月增 -24.46%，年增 -26.07%，累計年增 -14.59%,融資增加；營收 2026-04，月增 -24.46%，年增 -26.07%，累計年增 -14.59%,-39.66
2026-05-15,1439,雋揚,TWSE,20,24.95,26.5135,-5.9,717.21,38.49,35.86,21.79,1.07,0.61,-5.4,正常,26.83,0.0,26.83,3.74,0.0,0,5,0,0,-8.0,0.0,宏遠,123.0,26.56,富邦-嘉義,-101.0,26.1,17.54,3.47,19,7,-2.12,-2.7,已取得,32.19,29.49,5.61,20.58,0.0,0.0,6.0,-4.05,-2.7,2026-04,-91.66,20.82,-42.23,3.74,17.15,-6.06,外資主導買超；前大買超分點約占成交 17.15%；收盤距區間均價 -5.9%；收盤距分點均價 -6.06%；營收 2026-04，月增 -91.66%，年增 20.82%，累計年增 -42.23%,外資買超；融資增加；營收 2026-04，月增 -91.66%，年增 20.82%，累計年增 -42.23%,-2.7
2026-05-15,1452,宏益,TWSE,20,10.9,11.3741,-4.17,1678.99,57.78,83.95,89.43,0.69,1.07,-2.7,正常,-12.45,0.0,-12.45,-0.74,0.0,0,5,0,0,-31.0,0.0,第一金-華江,213.0,11.33,台新-緯城,-59.0,11.3,17.47,-12.08,-9,0,0.54,-10.58,已取得,0.0,-10.58,0.0,0.0,0.0,0.0,0.0,0.96,-10.58,2026-04,-8.46,12.05,-1.22,,,,營收 2026-04，月增 -8.46%，年增 12.05%，累計年增 -1.22%,融資下降；營收 2026-04，月增 -8.46%，年增 12.05%，累計年增 -1.22%,-10.58
2026-05-15,1464,得力,TWSE,20,10.0,10.1254,-1.24,10758.18,421.04,537.91,591.38,0.78,1.1,-1.02,正常,-772.84,0.0,-772.84,-7.18,0.0,0,1,0,0,-2.09,0.0,國票-安和,804.0,10.0,摩根大通,-337.0,10.21,17.4,-22.11,370,0,-2.75,-25.16,已取得,0.0,-25.16,0.0,0.0,0.0,0.0,0.0,-0.3,-25.16,2026-04,-0.2,6.49,-9.0,,,,營收 2026-04，月增 -0.2%，年增 6.49%，累計年增 -9.0%,融資增加；營收 2026-04，月增 -0.2%，年增 6.49%，累計年增 -9.0%,-25.16
2026-05-15,8928,鉅明,TPEX,20,21.85,21.7666,0.38,732.0,164.0,36.6,51.4,4.48,1.4,27.47,強放量,20.0,0.0,20.0,2.73,0.0,1,0,0,0,7.0,0.0,安泰,57.0,21.27,元大-彰化民生,-32.0,22.66,17.16,15.65,28,0,-3.06,2.59,已取得,34.64,37.23,4.1,9.34,14.0,1.2,6.0,-10,2.59,2026-04,-35.57,-41.75,-30.72,2.73,7.79,2.73,外資主導買超；前大買超分點約占成交 7.79%；收盤距區間均價 0.38%；收盤距分點均價 2.73%；連買：外1 / 投0；營收 2026-04，月增 -35.57%，年增 -41.75%，累計年增 -30.72%,外資買超；融資增加；強放量；營收 2026-04，月增 -35.57%，年增 -41.75%，累計年增 -30.72%,2.59
2026-05-15,8923,時報,TPEX,20,19.3,19.4486,-0.76,35.0,10.0,1.75,2.8,5.71,1.6,27.6,強放量,-0.09,0.0,-0.09,-0.25,0.0,0,3,0,0,-0.0,0.0,台新-嘉義,5.0,19.7,國票-和平,-9.0,19.3,17.14,-6.71,10,0,-6.4,-3.09,已取得,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,10.02,-3.09,2026-04,31.17,40.87,-6.7,,,,營收 2026-04，月增 31.17%，年增 40.87%，累計年增 -6.7%,融資增加；強放量；營收 2026-04，月增 31.17%，年增 40.87%，累計年增 -6.7%,-3.09
2026-05-15,1455,集盛,TWSE,20,7.94,8.4486,-6.02,15431.67,1385.33,771.58,701.29,1.8,0.91,8.09,放量,-1116.83,0.0,-1116.83,-7.24,0.0,0,1,0,0,-760.0,0.0,兆豐-大同,1980.0,8.57,摩根大通,-720.0,8.51,17.06,-22.26,-340,26,2.2,-23.09,已取得,0.0,-23.09,0.0,0.0,0.0,0.0,0.0,-3.03,-23.09,2026-04,12.38,-3.06,-24.77,,,,營收 2026-04，月增 12.38%，年增 -3.06%，累計年增 -24.77%,融資下降；放量；營收 2026-04，月增 12.38%，年增 -3.06%，累計年增 -24.77%,-23.09
2026-05-15,1447,力鵬,TWSE,20,5.34,5.1191,4.32,28466.37,4142.61,1423.32,2640.2,2.91,1.85,30.0,強放量,-6681.42,0.0,-6681.42,-23.47,0.0,0,7,0,0,-1286.42,0.0,凱基-松山,4044.0,5.2,元大,-6118.0,5.11,17.05,-42.0,-425,0,1.49,-34.3,已取得,0.0,-34.3,0.0,0.0,0.0,0.0,0.0,6.21,-34.3,2026-04,-15.82,27.79,19.42,,,,營收 2026-04，月增 -15.82%，年增 27.79%，累計年增 19.42%,融資下降；強放量；營收 2026-04，月增 -15.82%，年增 27.79%，累計年增 19.42%,-34.3
2026-05-15,1733,五鼎,TWSE,20,28.75,28.8613,-0.39,3212.36,374.91,160.62,184.69,2.33,1.15,18.41,強放量,-533.5,0.0,-533.5,-16.61,0.0,0,6,0,0,-28.91,0.0,第一金,286.0,29.52,新光-新竹,-240.0,29.52,16.95,-42.0,-1152,0,8.0,-38.28,已取得,0.0,-38.28,0.0,0.0,0.0,0.0,0.0,-4.28,-38.28,2026-04,6.83,-19.34,-10.09,,,,營收 2026-04，月增 6.83%，年增 -19.34%，累計年增 -10.09%,融資下降；強放量；營收 2026-04，月增 6.83%，年增 -19.34%，累計年增 -10.09%,-38.28
2026-05-15,1718,中纖,TWSE,20,6.36,6.6213,-3.95,97602.61,5715.25,4880.13,5275.86,1.17,1.08,3.35,正常,-13193.14,0.0,-13193.14,-13.52,0.0,0,1,0,0,-2358.99,0.0,台中銀-台北,7734.0,6.49,台灣摩根士丹利,-5920.0,6.67,16.48,-32.81,-383,3,0.39,-26.89,已取得,0.0,-26.89,0.0,0.0,0.0,0.0,0.0,5.53,-26.89,2026-04,40.6,4.23,-0.18,,,,營收 2026-04，月增 40.6%，年增 4.23%，累計年增 -0.18%,融資下降；營收 2026-04，月增 40.6%，年增 4.23%，累計年增 -0.18%,-26.89
2026-05-15,1475,業旺,TWSE,20,26.45,27.5798,-4.1,901.42,79.08,45.07,60.74,1.75,1.35,17.62,放量,4.83,0.0,4.83,0.54,0.0,0,4,0,0,-14.0,0.0,華南永昌,129.0,27.71,富邦-台北,-85.0,27.74,16.46,-3.5,-83,0,8.0,1.63,已取得,23.98,25.61,0.8,17.17,0.0,0.0,6.0,-2.87,1.63,2026-04,-4.45,-4.62,-9.41,0.54,14.31,-4.55,外資主導買超；前大買超分點約占成交 14.31%；收盤距區間均價 -4.1%；收盤距分點均價 -4.55%；營收 2026-04，月增 -4.45%，年增 -4.62%，累計年增 -9.41%,外資買超；融資下降；放量；營收 2026-04，月增 -4.45%，年增 -4.62%，累計年增 -9.41%,1.63
2026-05-15,2027,大成鋼,TWSE,20,39.85,38.4524,3.63,531201.61,47747.48,26560.08,40028.18,1.8,1.51,20.69,放量,120241.75,-11889.88,108351.87,22.64,-2.24,2,0,0,2,23026.87,-1115.0,台灣摩根士丹利,28776.0,38.52,元大,-5364.0,38.86,16.0,25.4,-9811,136,1.86,39.01,已取得,51.4,90.41,22.5,6.5,14.0,2.4,6.0,11.75,39.01,2026-04,9.04,37.67,24.26,20.4,5.42,3.45,外資主導買超；前大買超分點約占成交 5.42%；收盤距區間均價 3.63%；收盤距分點均價 3.45%；連買：外2 / 投0；營收 2026-04，月增 9.04%，年增 37.67%，累計年增 24.26%,外資買超；融資下降；放量；營收 2026-04，月增 9.04%，年增 37.67%，累計年增 24.26%,39.01
2026-05-15,1419,新紡,TWSE,20,66.9,64.8156,3.22,2765.62,834.07,138.28,253.05,6.03,1.83,30.0,強放量,23.49,-2.0,21.49,0.85,-0.07,1,0,0,0,36.0,0.0,台新-新竹,160.0,64.09,凱基-台北,-56.0,64.93,15.93,4.14,-13,3,0.54,14.79,已取得,29.31,44.1,1.17,6.94,14.0,1.2,6.0,10.11,14.79,2026-04,-28.64,39.74,37.26,0.78,5.79,4.38,外資主導買超；前大買超分點約占成交 5.79%；收盤距區間均價 3.22%；收盤距分點均價 4.38%；連買：外1 / 投0；營收 2026-04，月增 -28.64%，年增 39.74%，累計年增 37.26%,外資買超；融資下降；強放量；營收 2026-04，月增 -28.64%，年增 39.74%，累計年增 37.26%,14.79
2026-05-15,1324,地球,TWSE,20,10.3,10.8157,-4.77,3389.57,55.74,169.48,123.26,0.33,0.73,-12.0,量縮,75.87,0.0,75.87,2.24,0.0,0,1,0,0,-3.0,0.0,合庫-西台中,295.0,10.36,群益金鼎-忠孝,-314.0,10.51,15.81,7.27,-431,0,8.0,5.92,已取得,27.8,33.72,3.36,10.44,8.0,0.0,6.0,-9.35,5.92,2026-04,-29.76,-24.22,-12.42,2.24,8.7,-0.58,外資主導買超；前大買超分點約占成交 8.7%；收盤距區間均價 -4.77%；收盤距分點均價 -0.58%；營收 2026-04，月增 -29.76%，年增 -24.22%，累計年增 -12.42%,外資買超；融資下降；營收 2026-04，月增 -29.76%，年增 -24.22%，累計年增 -12.42%,5.92
2026-05-15,3158,嘉實,TPEX,20,87.1,89.505,-2.69,342.0,13.0,17.1,17.6,0.76,1.03,-2.41,正常,-2.0,0.0,-2.0,-0.58,0.0,0,0,0,0,0.0,0.0,凱基-台北,45.0,90.69,元大-三重,-28.0,89.25,15.7,-1.64,,,0.0,-2.67,已取得,0.0,-2.67,0.0,0.0,0.0,0.0,0.0,-1.03,-2.67,2026-04,-8.61,,,,,,營收 2026-04，月增 -8.61%,營收 2026-04，月增 -8.61%,-2.67
2026-05-15,1101,台泥,TWSE,20,24.1,24.6991,-2.43,531142.78,30234.74,26557.14,27347.24,1.14,1.03,2.14,正常,-104528.18,-407.0,-104935.18,-19.68,-0.08,0,4,0,2,-13077.26,-5.0,統一,34682.0,24.49,台灣摩根士丹利,-23790.0,24.72,15.6,-45.19,2058,-32,-0.31,-47.09,已取得,0.0,-47.09,0.0,0.0,0.0,0.0,0.0,-1.59,-47.09,2026-04,-1.61,-3.69,-4.58,,,,營收 2026-04，月增 -1.61%，年增 -3.69%，累計年增 -4.58%,融資增加；營收 2026-04，月增 -1.61%，年增 -3.69%，累計年增 -4.58%,-47.09
2026-05-15,1325,恆大,TWSE,20,26.45,27.0239,-2.12,7232.14,257.33,361.61,449.21,0.71,1.24,0.42,正常,-28.0,0.0,-28.0,-0.39,0.0,0,1,0,0,-77.0,0.0,元大-復北,479.0,26.24,統一-中壢,-340.0,27.65,15.6,-3.08,161,4,-1.78,-7.2,已取得,0.0,-7.2,0.0,0.0,0.0,0.0,0.0,-2.34,-7.2,2026-04,35.3,-13.39,-26.05,,,,營收 2026-04，月增 35.3%，年增 -13.39%，累計年增 -26.05%,融資增加；營收 2026-04，月增 35.3%，年增 -13.39%，累計年增 -26.05%,-7.2
2026-05-15,1773,勝一,TWSE,20,175.5,172.7369,1.6,42460.5,1273.74,2123.02,1187.31,0.6,0.56,-11.85,量縮,5294.06,-8.0,5286.06,12.47,-0.02,1,0,0,0,121.61,0.0,台灣摩根士丹利,1296.0,171.7,元大-發財,-210.0,162.99,15.42,37.91,20,6,-0.03,46.81,已取得,43.54,90.35,18.67,3.66,14.0,1.2,6.0,8.93,46.81,2026-04,5.64,31.81,15.8,12.45,3.05,2.21,外資主導買超；前大買超分點約占成交 3.05%；收盤距區間均價 1.6%；收盤距分點均價 2.21%；連買：外1 / 投0；營收 2026-04，月增 5.64%，年增 31.81%，累計年增 15.8%,外資買超；融資增加；營收 2026-04，月增 5.64%，年增 31.81%，累計年增 15.8%,46.81
